Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 31, 7, 0, NA, NA, 1910, 2559, 0, 3.053e+006, 7.359e+004
1, 1, 32, 7, 0, NA, NA, 1910, 2559, 0, 2.665e+006, 2.306e+004
1, 1, 33, 7, 0, NA, NA, 1910, 2559, 0, 2.448e+006, 2.003e+004
1, 1, 34, 7, 0, NA, NA, 1910, 2559, 0, 2.648e+006, 1.245e+004
1, 1, 35, 7, 0, NA, NA, 1910, 2559, 0, 2.171e+006, 1.261e+004
1, 1, 36, 7, 0, NA, NA, 1910, 2559, 0, 2.195e+006, 2.270e+004
1, 1, 1, 8, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 2, 8, 0, NA, NA, 1910, 2559, 0, 1.318e+003, 0.000e+000
1, 1, 3, 8, 0, NA, NA, 1910, 2559, 0, 6.161e+003, 0.000e+000
1, 1, 4, 8, 0, NA, NA, 1910, 2559, 0, 1.821e+003, 0.000e+000
1, 1, 5, 8, 0, NA, NA, 1910, 2559, 0, 3.405e+003, 0.000e+000
1, 1, 6, 8, 0, NA, NA, 1910, 2559, 0, 1.003e+003, 0.000e+000
1, 1, 7, 8, 0, NA, NA, 1910, 2559, 0, 6.440e+002, 2.600e+002
1, 1, 8, 8, 0, NA, NA, 1910, 2559, 0, 3.765e+003, 0.000e+000
1, 1, 9, 8, 0, NA, NA, 1910, 2559, 0, 3.850e+003, 8.200e+001
1, 1, 10, 8, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 11, 8, 0, NA, NA, 1910, 2559, 0, 1.197e+003, 1.235e+004
1, 1, 12, 8, 0, NA, NA, 1910, 2559, 0, 7.350e+002, 1.755e+003
1, 1, 13, 8, 0, NA, NA, 1910, 2559, 0, 8.070e+002, 1.540e+003
1, 1, 14, 8, 0, NA, NA, 1910, 2559, 0, 9.730e+002, 7.572e+003
1, 1, 15, 8, 0, NA, NA, 1910, 2559, 0, 1.124e+003, 1.730e+003
1, 1, 16, 8, 0, NA, NA, 1910, 2559, 0, 1.649e+004, 2.293e+003
1, 1, 17, 8, 0, NA, NA, 1910, 2559, 0, 8.784e+004, 8.482e+004
1, 1, 18, 8, 0, NA, NA, 1910, 2559, 0, 4.635e+005, 2.058e+005
1, 1, 19, 8, 0, NA, NA, 1910, 2559, 0, 5.952e+006, 2.242e+005
1, 1, 20, 8, 0, NA, NA, 1910, 2559, 0, 3.626e+006, 1.208e+005
1, 1, 21, 8, 0, NA, NA, 1910, 2559, 0, 3.794e+006, 3.144e+005
1, 1, 22, 8, 0, NA, NA, 1910, 2559, 0, 4.268e+006, 4.941e+005
1, 1, 23, 8, 0, NA, NA, 1910, 2559, 0, 4.306e+006, 7.958e+005
1, 1, 24, 8, 0, NA, NA, 1910, 2559, 0, 4.598e+006, 8.114e+005
1, 1, 25, 8, 0, NA, NA, 1910, 2559, 0, 4.112e+006, 6.450e+005
1, 1, 26, 8, 0, NA, NA, 1910, 2559, 0, 4.311e+006, 4.996e+005
1, 1, 27, 8, 0, NA, NA, 1910, 2559, 0, 3.936e+006, 2.610e+005
1, 1, 28, 8, 0, NA, NA, 1910, 2559, 0, 1.136e+006, 1.321e+005
